regiao;estado;municipio;coduf;codmun;codRegiaoSaude;nomeRegiaoSaude;data;semanaEpi;populacaoTCU2019;casosAcumulado;casosNovos;obitosAcumulado;obitosNovos;Recuperadosnovos;emAcompanhamentoNovos;interior/metropolitana
Sudeste;MG;;31;;;;2021-02-04;5;21168791;756971;10052;15499;184;;;
Sudeste;MG;;31;;;;2021-02-05;5;21168791;762412;5441;15667;168;;;
Sudeste;MG;;31;;;;2021-02-06;5;21168791;767061;4649;15807;140;;;
Sudeste;MG;;31;;;;2021-02-07;6;21168791;774111;7050;15930;123;;;
Sudeste;MG;;31;;;;2021-02-08;6;21168791;776215;2104;15967;37;;;
Sudeste;MG;;31;;;;2021-02-09;6;21168791;780187;3972;15990;23;;;
Sudeste;MG;;31;;;;2021-02-10;6;21168791;786653;6466;16233;243;;;
Sudeste;MG;;31;;;;2021-02-11;6;21168791;793157;6504;16405;172;;;
Sudeste;MG;;31;;;;2021-02-12;6;21168791;798711;5554;16595;190;;;
Sudeste;MG;;31;;;;2021-02-13;6;21168791;804063;5352;16760;165;;;
Sudeste;MG;;31;;;;2021-02-14;7;21168791;807247;3184;16879;119;;;
Sudeste;MG;;31;;;;2021-02-15;7;21168791;808693;1446;16887;8;;;
Sudeste;MG;;31;;;;2021-02-16;7;21168791;811742;3049;16903;16;;;
Sudeste;MG;;31;;;;2021-02-17;7;21168791;816901;5159;17109;206;;;
Sudeste;MG;;31;;;;2021-02-18;7;21168791;822448;5547;17249;140;;;
Sudeste;MG;;31;;;;2021-02-19;7;21168791;827437;4989;17442;193;;;
Sudeste;MG;;31;;;;2021-02-20;7;21168791;837041;9604;17594;152;;;
Sudeste;MG;;31;;;;2021-02-21;8;21168791;840315;3274;17714;120;;;
Sudeste;MG;;31;;;;2021-02-22;8;21168791;842377;2062;17733;19;;;
Sudeste;MG;;31;;;;2021-02-23;8;21168791;847763;5386;17774;41;;;
Sudeste;MG;;31;;;;2021-02-24;8;21168791;853459;5696;17974;200;;;
Sudeste;MG;;31;;;;2021-02-25;8;21168791;862502;9043;18135;161;;;
Sudeste;MG;;31;;;;2021-02-26;8;21168791;869230;6728;18276;141;;;
Sudeste;MG;;31;;;;2021-02-27;8;21168791;874884;5654;18431;155;;;
Sudeste;MG;;31;;;;2021-02-28;9;21168791;878705;3821;18565;134;;;
Sudeste;MG;;31;;;;2021-03-01;9;21168791;883105;4400;18598;33;;;
Sudeste;MG;;31;;;;2021-03-02;9;21168791;887080;3975;18645;47;;;
Sudeste;MG;;31;;;;2021-03-03;9;21168791;893645;6565;18872;227;;;
Sudeste;MG;;31;;;;2021-03-04;9;21168791;901535;7890;19032;160;;;
Sudeste;MG;;31;;;;2021-03-05;9;21168791;908869;7334;19204;172;;;
Sudeste;MG;;31;;;;2021-03-06;9;21168791;916205;7336;19359;155;;;
Sudeste;MG;;31;;;;2021-03-07;10;21168791;922573;6368;19523;164;;;
Sudeste;MG;;31;;;;2021-03-08;10;21168791;924572;1999;19548;25;;;
Sudeste;MG;;31;;;;2021-03-09;10;21168791;928402;3830;19605;57;;;
Sudeste;MG;;31;;;;2021-03-10;10;21168791;938811;10409;19824;219;;;
Sudeste;MG;;31;;;;2021-03-11;10;21168791;946556;7745;20087;263;;;
Sudeste;MG;;31;;;;2021-03-12;10;21168791;956468;9912;20300;213;;;
Sudeste;MG;;31;;;;2021-03-13;10;21168791;963889;7421;20506;206;;;
Sudeste;MG;;31;;;;2021-03-14;11;21168791;971379;7490;20650;144;;;
Sudeste;MG;;31;;;;2021-03-15;11;21168791;974594;3215;20687;37;;;
Sudeste;MG;;31;;;;2021-03-16;11;21168791;980687;6093;20715;28;;;
Sudeste;MG;;31;;;;2021-03-17;11;21168791;991732;11045;21029;314;;;
Sudeste;MG;;31;;;;2021-03-18;11;21168791;1003104;11372;21303;274;;;
Sudeste;MG;;31;;;;2021-03-19;11;21168791;1014079;10975;21540;237;;;
Sudeste;MG;;31;;;;2021-03-20;11;21168791;1023969;9890;21764;224;;;
Sudeste;MG;;31;;;;2021-03-21;12;21168791;1033562;9593;22007;243;;;
Sudeste;MG;;31;;;;2021-03-22;12;21168791;1036301;2739;22055;48;;;
Sudeste;MG;;31;;;;2021-03-23;12;21168791;1040198;3897;22123;68;;;
Sudeste;MG;;31;;;;2021-03-24;12;21168791;1053994;13796;22497;374;;;
Sudeste;MG;;31;;;;2021-03-25;12;21168791;1067919;13925;22571;74;;;
Sudeste;MG;;31;;;;2021-03-26;12;21168791;1081981;14062;22887;316;;;
Sudeste;MG;;31;;;;2021-03-27;12;21168791;1093539;11558;23366;479;;;
Sudeste;MG;;31;;;;2021-03-28;13;21168791;1100575;7036;23687;321;;;
Sudeste;MG;;31;;;;2021-03-29;13;21168791;1103687;3112;23788;101;;;
Sudeste;MG;;31;;;;2021-03-30;13;21168791;1111893;8206;23915;127;;;
Sudeste;MG;;31;;;;2021-03-31;13;21168791;1123913;12020;24332;417;;;
Sudeste;MG;;31;;;;2021-04-01;13;21168791;1135856;11943;24728;396;;;
Sudeste;MG;;31;;;;2021-04-02;13;21168791;1147578;11722;25214;486;;;
Sudeste;MG;;31;;;;2021-04-03;13;21168791;1153526;5948;25534;320;;;
Sudeste;MG;;31;;;;2021-04-04;14;21168791;1156435;2909;25654;120;;;
Sudeste;MG;;31;;;;2021-04-05;14;21168791;1159039;2604;25713;59;;;
Sudeste;MG;;31;;;;2021-04-06;14;21168791;1169489;10450;25795;82;;;
Sudeste;MG;;31;;;;2021-04-07;14;21168791;1182847;13358;26303;508;;;
Sudeste;MG;;31;;;;2021-04-08;14;21168791;1192050;9203;26795;492;;;
Sudeste;MG;;31;;;;2021-04-09;14;21168791;1208529;16479;27250;455;;;
Sudeste;MG;;31;;;;2021-04-10;14;21168791;1220638;12109;27618;368;;;
